experiment_id,dataset_name,train_manifest,val_manifest,test_manifest,model_name,loss_name,seed,epochs,batch_size,learning_rate,target_sample_rate,n_fft,hop_length,win_length,segment_seconds,subset_fraction,max_train_items,max_train_eval_items,max_val_items,max_test_items,num_workers,pin_memory,early_stopping,patience,min_delta,compute_train_eval_loss,compute_test_loss,eval_mode,max_test_loss_items,max_files_to_eval,save_example_count,eval_every_n_epochs,results_dir,checkpoints_dir,device,use_amp,resume_from,best_val_loss,best_epoch,best_train_eval_loss,epochs_completed,early_stopped,train_time_total_sec,train_time_total_min,avg_epoch_time_sec,num_parameters,num_eval_files,mean_pesq_noisy,std_pesq_noisy,mean_pesq_enhanced,std_pesq_enhanced,mean_delta_pesq,std_delta_pesq,mean_stoi_noisy,std_stoi_noisy,mean_stoi_enhanced,std_stoi_enhanced,mean_delta_stoi,std_delta_stoi,mean_snr_noisy_est,std_snr_noisy_est,mean_snr_enhanced_est,std_snr_enhanced_est,mean_delta_snr_est,std_delta_snr_est,test_loss,eval_time_sec,eval_time_min,checkpoint_path,num_skipped_files,grad_clip_norm,use_lr_scheduler,lr_scheduler_patience,lr_scheduler_factor
screen_lt_dilatedcnn_lr1e3_l1,liepa,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/train_manifest.csv,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/val_manifest.csv,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/test_manifest.csv,DilatedCNN,L1,42,20,256,0.001,16000,1024,256,1024,2.0,0.02,,,,,10,True,True,6,0.0001,False,False,full_chunks,,100.0,2,5,results,checkpoints,auto,True,,0.0210590629948902,20.0,,20.0,False,93.67984209698623,1.5613307016164375,4.666043195780366,19009.0,100,1.9685936510562896,0.9155956484568216,1.94758290052414,0.6532542362537473,-0.0210107505321502,0.8165641377477103,0.9020040365395356,0.2001400309288508,0.8945270873554422,0.1965583352290426,-0.0074769491840932,0.0216538982200659,9.50001608760405,4.99999789486782,12.873439878732498,3.712342188511656,3.373423791128443,4.564298263820684,,33.11170680203941,0.5518617800339901,checkpoints/screen_lt_dilatedcnn_lr1e3_l1.pth,0,5.0,True,3.0,0.5
screen_lt_dilatedcnn_lr1e3_l2,liepa,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/train_manifest.csv,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/val_manifest.csv,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/test_manifest.csv,DilatedCNN,L2,42,20,256,0.001,16000,1024,256,1024,2.0,0.02,,,,,10,True,True,6,0.0001,False,False,full_chunks,,100.0,2,5,results,checkpoints,auto,True,,0.0050078334002676,19.0,,20.0,False,79.35496538993903,1.3225827564989838,3.949974537861999,19009.0,100,1.9685936510562896,0.9155956484568216,1.870108301639557,0.5774925072064095,-0.0984853494167327,0.8029906109957267,0.9020040365395356,0.2001400309288508,0.8897231912725496,0.195566410373363,-0.0122808452669859,0.0254758390867886,9.50001608760405,4.99999789486782,12.386901911877253,3.716587250236629,2.886885824273199,4.4170108000308215,,29.67065043700859,0.4945108406168098,checkpoints/screen_lt_dilatedcnn_lr1e3_l2.pth,0,5.0,True,3.0,0.5
screen_lt_dilatedcnn_lr5e4_l1,liepa,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/train_manifest.csv,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/val_manifest.csv,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/test_manifest.csv,DilatedCNN,L1,42,20,256,0.0005,16000,1024,256,1024,2.0,0.02,,,,,10,True,True,6,0.0001,False,False,full_chunks,,100.0,2,5,results,checkpoints,auto,True,,0.0231591470350148,20.0,,20.0,False,78.98279707704205,1.3163799512840342,3.9299130335450174,19009.0,100,1.9685936510562896,0.9155956484568216,1.9040425026416776,0.613349327504396,-0.0645511484146118,0.8499828483294203,0.9020040365395356,0.2001400309288508,0.8881714684311066,0.1954158024921192,-0.013832568108429,0.023768756908792,9.50001608760405,4.99999789486782,12.298134865453024,3.465095749985754,2.798118777848968,4.526684161394352,,29.81924872007221,0.4969874786678702,checkpoints/screen_lt_dilatedcnn_lr5e4_l1.pth,0,5.0,True,3.0,0.5
screen_lt_dilatedcnn_lr5e4_l2,liepa,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/train_manifest.csv,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/val_manifest.csv,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/test_manifest.csv,DilatedCNN,L2,42,20,256,0.0005,16000,1024,256,1024,2.0,0.02,,,,,10,True,True,6,0.0001,False,False,full_chunks,,100.0,2,5,results,checkpoints,auto,True,,0.0055338619276881,20.0,,20.0,False,79.5854878469836,1.3264247974497263,3.961631049902644,19009.0,100,1.9685936510562896,0.9155956484568216,1.8717194938659667,0.5846664968815406,-0.0968741571903228,0.8265413854332558,0.9020040365395356,0.2001400309288508,0.8855920414915921,0.1947054637735284,-0.0164119950479434,0.0262797176336486,9.50001608760405,4.99999789486782,11.793753213531213,3.35940050807902,2.2937371259271577,4.2920083958779855,,29.65932985208929,0.4943221642014881,checkpoints/screen_lt_dilatedcnn_lr5e4_l2.pth,0,5.0,True,3.0,0.5
screen_lt_dilatedmaskcnn_lr1e3_l1,liepa,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/train_manifest.csv,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/val_manifest.csv,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/test_manifest.csv,DilatedMaskCNN,L1,42,20,256,0.001,16000,1024,256,1024,2.0,0.02,,,,,10,True,True,6,0.0001,False,False,full_chunks,,100.0,2,5,results,checkpoints,auto,True,,0.0137330510385208,18.0,,20.0,False,78.96795868698973,1.3161326447831625,3.9330109655391423,19009.0,100,1.9685936510562896,0.9155956484568216,2.290644329786301,0.845773158057227,0.322050678730011,0.6017623535760674,0.9020040365395356,0.2001400309288508,0.9010493708455232,0.1989013206839764,-0.0009546656940124,0.0156650792406668,9.50001608760405,4.99999789486782,17.567575265711856,7.394482157831228,8.0675591781078,6.329565967799673,,29.68348508398049,0.4947247513996747,checkpoints/screen_lt_dilatedmaskcnn_lr1e3_l1.pth,0,5.0,True,3.0,0.5
screen_lt_dilatedmaskcnn_lr1e3_l2,liepa,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/train_manifest.csv,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/val_manifest.csv,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/test_manifest.csv,DilatedMaskCNN,L2,42,20,256,0.001,16000,1024,256,1024,2.0,0.02,,,,,10,True,True,6,0.0001,False,False,full_chunks,,100.0,2,5,results,checkpoints,auto,True,,0.0030244949897277,17.0,,20.0,False,79.31436462304555,1.3219060770507591,3.949823023309,19009.0,100,1.9685936510562896,0.9155956484568216,2.333212057352066,0.8808511683107392,0.3646184062957763,0.3319058606749067,0.9020040365395356,0.2001400309288508,0.904011764841048,0.1981959913305886,0.0020077283015124,0.0130424996882674,9.50001608760405,4.99999789486782,16.1781596863378,5.817914752143623,6.6781435987337465,5.085642167859241,,29.42233011394273,0.4903721685657122,checkpoints/screen_lt_dilatedmaskcnn_lr1e3_l2.pth,0,5.0,True,3.0,0.5
screen_lt_dilatedmaskcnn_lr5e4_l1,liepa,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/train_manifest.csv,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/val_manifest.csv,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/test_manifest.csv,DilatedMaskCNN,L1,42,20,256,0.0005,16000,1024,256,1024,2.0,0.02,,,,,10,True,True,6,0.0001,False,False,full_chunks,,100.0,2,5,results,checkpoints,auto,True,,0.0144184287321769,20.0,,20.0,False,78.87597981991712,1.3145996636652852,3.9276923084806175,19009.0,100,1.9685936510562896,0.9155956484568216,2.295536803007126,0.84130642521058,0.3269431519508362,0.5246834400647657,0.9020040365395356,0.2001400309288508,0.900927433481976,0.1991015408358687,-0.0010766030575595,0.0142616109643608,9.50001608760405,4.99999789486782,17.343886633567898,7.293160457760365,7.843870545963846,6.222308037302297,,29.66669482097496,0.4944449136829159,checkpoints/screen_lt_dilatedmaskcnn_lr5e4_l1.pth,0,5.0,True,3.0,0.5
screen_lt_dilatedmaskcnn_lr5e4_l2,liepa,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/train_manifest.csv,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/val_manifest.csv,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/test_manifest.csv,DilatedMaskCNN,L2,42,20,256,0.0005,16000,1024,256,1024,2.0,0.02,,,,,10,True,True,6,0.0001,False,False,full_chunks,,100.0,2,5,results,checkpoints,auto,True,,0.0031043526921736,19.0,,20.0,False,78.91882808192167,1.3153138013653611,3.929339319252176,19009.0,100,1.9685936510562896,0.9155956484568216,2.3346652495861053,0.8895025404599618,0.3660715985298157,0.3293449471665976,0.9020040365395356,0.2001400309288508,0.90343574932114,0.1984021590315894,0.0014317127816045,0.0122643126370179,9.50001608760405,4.99999789486782,15.889925253366943,5.880210945197456,6.38990916576289,5.1252522288532205,,29.58586020604708,0.4930976701007845,checkpoints/screen_lt_dilatedmaskcnn_lr5e4_l2.pth,0,5.0,True,3.0,0.5
screen_lt_cnnautoencoder_lr1e3_l1,liepa,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/train_manifest.csv,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/val_manifest.csv,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/test_manifest.csv,CNNAutoencoder,L1,42,20,256,0.001,16000,1024,256,1024,2.0,0.02,,,,,10,True,True,6,0.0001,False,False,full_chunks,,100.0,2,5,results,checkpoints,auto,True,,0.0268512104590565,20.0,,20.0,False,76.26148501294665,1.2710247502157774,3.792866917920765,64769.0,100,1.9685936510562896,0.9155956484568216,1.9849742555618288,0.6322899192788144,0.0163806045055389,0.8143516296650943,0.9020040365395356,0.2001400309288508,0.8665578202794595,0.1920483877324963,-0.0354462162600759,0.027642905470413,9.50001608760405,4.99999789486782,9.451799462314703,2.26751962995992,-0.0482166252893459,4.774514981782689,,42.70410465099849,0.7117350775166414,checkpoints/screen_lt_cnnautoencoder_lr1e3_l1.pth,0,5.0,True,3.0,0.5
screen_lt_cnnautoencoder_lr1e3_l2,liepa,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/train_manifest.csv,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/val_manifest.csv,/scratch/lustre/home/igst9025/data/LIEPA_DEMAND/test_manifest.csv,CNNAutoencoder,L2,42,20,256,0.001,16000,1024,256,1024,2.0,0.02,,,,,10,True,True,6,0.0001,False,False,full_chunks,,100.0,2,5,results,checkpoints,auto,True,,0.0067576694507467,18.0,,20.0,False,64.02868950401898,1.067144825066983,3.181248312001117,64769.0,100,1.9685936510562896,0.9155956484568216,1.905700994729996,0.5593007860600527,-0.0628926563262939,0.6769718665801928,0.9020040365395356,0.2001400309288508,0.8680852444177666,0.1918627925638391,-0.033918792121769,0.0274223998043512,9.50001608760405,4.99999789486782,9.500382517539926,2.469655222687537,0.0003664299358724,4.392718196537823,,29.918485172092915,0.4986414195348819,checkpoints/screen_lt_cnnautoencoder_lr1e3_l2.pth,0,5.0,True,3.0,0.5
